date;price;Class;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;sqft_above;sqft_basement;yr_built;yr_renovated;street;city;statezip;country
20/05/2014 0:00;315000;MAC;2.0;1.0;790;6969;1.0;0;0;3;790;0;1955;1984;10830 132nd Ave NE;Redmond;WA 98052;USA
12/05/2014 0:00;315275;MAC;3.0;1.75;1440;8040;1.0;0;0;3;960;480;1951;1994;11521 22nd Ave NE;Seattle;WA 98125;USA
14/05/2014 0:00;316000;MAC;4.0;2.5;2010;7226;2.0;0;0;3;2010;0;1995;0;1522 55th Ct SE;Auburn;WA 98092;USA
15/05/2014 0:00;316500;MAC;4.0;2.5;2150;6807;2.0;0;0;4;2150;0;1991;0;11401 SE 219th Pl;Kent;WA 98031;USA
14/05/2014 0:00;317000;MAC;3.0;2.5;1840;5011;2.0;0;0;3;1840;0;2012;1912;21560 SE 275th Ct;Maple Valley;WA 98038;USA
16/05/2014 0:00;317000;MAC;3.0;2.0;1760;11410;1.0;0;0;5;1060;700;1977;0;16703 133rd Pl SE;Renton;WA 98058;USA
21/05/2014 0:00;318989;MAC;4.0;2.25;2000;9000;1.0;0;0;4;2000;0;1978;2000;4231 SW 323rd St;Federal Way;WA 98023;USA
13/05/2014 0:00;319000;MAC;3.0;1.0;1390;12823;1.0;0;0;4;1390;0;1968;0;15846 196th Pl NE;Woodinville;WA 98077;USA
19/05/2014 0:00;319950;MAC;4.0;1.75;2310;8045;1.0;0;0;4;1650;660;1976;1992;16336 131st Ave SE;Renton;WA 98058;USA
22/05/2014 0:00;319950;MAC;2.0;1.0;1070;5824;1.0;0;2;5;1070;0;1949;0;7057 S Lakeridge Dr;Seattle;WA 98178;USA
9/05/2014 0:00;320000;MAC;4.0;2.25;2310;7490;2.0;0;0;3;2310;0;1980;0;11131 SE 183rd Pl;Renton;WA 98055;USA
10/05/2014 0:00;320000;MAC;3.0;2.5;2130;6969;2.0;0;0;3;2130;0;2003;0;Cedar to Green River Trail;Maple Valley;WA 98038;USA
19/05/2014 0:00;320000;MAC;3.0;2.5;2680;7757;2.0;0;0;3;2680;0;1990;2009;833 SW 346th St;Federal Way;WA 98023;USA
20/05/2014 0:00;320000;MAC;3.0;1.75;1480;7225;1.0;0;0;4;1480;0;1965;0;2525 NE 24th St;Renton;WA 98056;USA
22/05/2014 0:00;320000;MAC;3.0;2.0;1110;10500;1.0;0;0;5;1110;0;1978;0;17040 426th Ave SE;North Bend;WA 98045;USA
22/05/2014 0:00;320000;MAC;3.0;2.25;998;844;2.0;0;0;3;798;200;2007;0;820 NW 95th St;Seattle;WA 98117;USA
22/05/2014 0:00;321000;MAC;3.0;2.25;1347;1292;3.0;0;0;3;1347;0;2010;0;14007-14017 35th Ave NE;Seattle;WA 98125;USA
8/05/2014 0:00;321950;MAC;2.0;1.25;860;1277;2.0;0;0;3;860;0;2007;0;2113 15th Ave S;Seattle;WA 98144;USA
13/05/2014 0:00;322500;MAC;3.0;2.0;1350;14200;1.0;0;0;3;1350;0;1989;0;14405 274th Ct NE;Duvall;WA 98019;USA
9/05/2014 0:00;323000;MAC;4.0;2.75;1970;7213;1.0;0;0;3;1170;800;1977;2004;17814 161st Ave SE;Renton;WA 98058;USA
9/05/2014 0:00;324000;MAC;3.0;2.25;998;904;2.0;0;0;3;798;200;2007;0;820 NW 95th St;Seattle;WA 98117;USA
22/05/2014 0:00;324000;MAC;3.0;2.5;1750;7208;2.0;0;0;3;1750;0;1994;0;11201 SE 190th Pl;Renton;WA 98055;USA
6/05/2014 0:00;325000;MAC;4.0;2.5;1890;6156;1.0;0;0;3;980;910;1980;0;5631 17th Ave SW;Seattle;WA 98106;USA
9/05/2014 0:00;325000;MAC;3.0;2.25;1352;1694;3.0;0;0;3;1352;0;2007;0;1211 NE 135th St;Seattle;WA 98125;USA
9/05/2014 0:00;325000;MAC;4.0;1.5;1470;70800;1.0;0;0;3;1470;0;1976;0;29606 SE 286 St;Ravensdale;WA 98051;USA
14/05/2014 0:00;325000;MAC;3.0;2.5;2220;6049;2.0;0;0;4;2220;0;1990;0;11909 SE 228th Pl;Kent;WA 98031;USA
20/05/2014 0:00;325000;MAC;4.0;2.25;1870;9680;1.0;0;0;4;1170;700;1959;0;12813 81st Ave NE;Kirkland;WA 98034;USA
21/05/2014 0:00;325000;MAC;3.0;1.0;990;6750;1.0;0;0;4;990;0;1947;1988;11502 Corliss Ave N;Seattle;WA 98133;USA
23/05/2014 0:00;325000;MAC;3.0;1.0;1920;6862;1.0;0;2;3;1120;800;1952;2008;4602 S Fletcher St;Seattle;WA 98118;USA
25/05/2014 0:00;325000;MAC;4.0;3.5;2630;3435;1.5;0;3;3;1640;990;1984;0;18641 48th Pl S;SeaTac;WA 98188;USA
27/05/2014 0:00;325000;MAC;3.0;1.75;1780;13095;1.0;0;0;4;1780;0;1983;0;26222 142nd Ave SE;Kent;WA 98042;USA
28/05/2014 0:00;325000;MAC;2.0;2.5;1050;1609;2.0;0;0;3;1050;0;2005;0;1505 S Plum St;Seattle;WA 98144;USA
8/05/2014 0:00;325900;MAC;4.0;2.5;2320;6270;2.0;0;0;3;2320;0;2004;2003;15020 SE 281st St;Kent;WA 98042;USA
20/05/2014 0:00;326000;MAC;6.0;3.0;1880;7200;1.0;0;0;4;1880;0;1966;0;1178 Camas Ave NE;Renton;WA 98056;USA
28/05/2014 0:00;326000;MAC;3.0;2.75;1720;28000;1.0;0;0;4;1720;0;1958;1972;18401 124th Ave SE;Renton;WA 98058;USA
27/05/2014 0:00;326100;MAC;2.0;1.0;880;7683;1.0;0;0;3;880;0;1942;1999;11709 3rd Ave NW;Seattle;WA 98177;USA
27/05/2014 0:00;326500;MAC;3.0;1.0;1810;12375;2.0;0;0;3;1810;0;1970;2014;15717 126th Pl NE;Woodinville;WA 98072;USA
5/05/2014 0:00;328000;MAC;4.0;2.5;2370;6500;2.0;0;0;3;2370;0;1998;2006;12621 SE 300th Way;Auburn;WA 98092;USA
20/05/2014 0:00;329000;MAC;4.0;2.5;1600;6765;1.0;0;0;3;830;770;1947;2011;6048 26th Ave SW;Seattle;WA 98106;USA
27/05/2014 0:00;329000;MAC;3.0;1.0;1600;5952;1.0;0;0;4;1150;450;1964;0;8127 22nd Ave SW;Seattle;WA 98106;USA
6/05/2014 0:00;329350;MAC;2.0;1.0;720;6687;1.0;0;0;3;720;0;1942;1999;9712 4th Ave NW;Seattle;WA 98117;USA
20/05/2014 0:00;329900;MAC;3.0;2.5;2170;4905;2.0;0;0;3;2170;0;2004;2003;22639 SE 280th Pl;Maple Valley;WA 98038;USA
29/05/2014 0:00;329932;MAC;3.0;1.5;1460;5040;1.0;0;0;3;1100;360;1971;0;11221 Palatine Ave N;Seattle;WA 98133;USA
5/05/2014 0:00;329950;MAC;2.0;1.0;1140;5250;1.5;0;0;4;1140;0;1949;1985;14017 Roslyn Pl N;Seattle;WA 98133;USA
20/05/2014 0:00;329995;MAC;4.0;2.5;2303;3680;2.0;0;0;3;2303;0;2013;1923;38068 41st Pl S;Auburn;WA 98001;USA
8/05/2014 0:00;330000;MAC;2.0;2.0;1550;435600;1.5;0;0;2;1550;0;1972;0;36521 SE 94th St;Snoqualmie;WA 98065;USA
9/05/2014 0:00;330000;MAC;4.0;2.5;1940;3784;2.0;0;0;3;1940;0;2003;0;16828 166th Pl SE;Renton;WA 98058;USA
12/05/2014 0:00;330000;MAC;5.0;3.0;2100;7715;1.0;0;0;3;1250;850;2013;1923;1047-1099 S 130th St;Burien;WA 98168;USA
13/05/2014 0:00;330000;MAC;3.0;2.5;1450;5008;1.0;0;0;3;840;610;2007;0;6544 18th Ave SW;Seattle;WA 98106;USA
16/05/2014 0:00;330000;MAC;3.0;1.5;1170;4950;1.0;0;0;4;1170;0;1960;2001;15421 SE 4th Pl;Bellevue;WA 98007;USA
20/05/2014 0:00;330000;MAC;2.0;1.0;860;8308;1.0;0;0;4;860;0;1948;0;3522 SW 107th St;Seattle;WA 98146;USA
20/05/2014 0:00;330000;MAC;3.0;1.0;1180;43124;1.0;0;0;4;1180;0;1959;0;8442-8514 WA-900;Issaquah;WA 98027;USA
21/05/2014 0:00;330000;MAC;3.0;1.0;1250;9126;1.0;0;0;3;1250;0;1969;2010;17510 194th Ave NE;Woodinville;WA 98077;USA
22/05/2014 0:00;330000;MAC;4.0;3.5;3150;6202;2.0;0;0;3;3150;0;2005;0;22547 134th Pl SE;Kent;WA 98042;USA
4/05/2014 0:00;331950;MAC;4.0;2.5;2530;9933;2.0;0;2;3;2010;520;1990;2009;925 48th Ct;Auburn;WA 98092;USA
29/05/2014 0:00;332000;MAC;3.0;2.25;2270;8876;1.0;0;0;3;1380;890;1977;2004;3109 SE 17th Ct;Renton;WA 98058;USA
21/05/2014 0:00;332500;MAC;3.0;2.25;1800;10500;2.0;0;0;3;1800;0;1995;0;23902 231st Pl SE;Maple Valley;WA 98038;USA
19/05/2014 0:00;333000;MAC;4.0;2.0;1580;7800;2.0;0;0;2;1580;0;1906;0;2023 24th Ave S;Seattle;WA 98144;USA
23/05/2014 0:00;334000;MAC;4.0;2.5;2210;6080;1.0;0;2;4;1410;800;1965;0;12413 84th Ave S;Seattle;WA 98178;USA
21/05/2014 0:00;334990;MAC;4.0;2.5;2220;4228;2.0;0;0;3;2220;0;2014;0;11283-11399 5th Ave SW;Seattle;WA 98146;USA
2/05/2014 0:00;335000;MAC;2.0;2.0;1350;2560;1.0;0;0;3;1350;0;1976;0;2616 174th Ave NE;Redmond;WA 98052;USA
2/05/2014 0:00;335000;MAC;3.0;2.25;1580;16215;1.0;0;0;4;1580;0;1978;2000;4460 332nd Ave SE;Fall City;WA 98024;USA
8/05/2014 0:00;335000;MAC;3.0;1.5;2240;87625;1.5;0;0;2;1480;760;1980;0;18748 SE 330th St;Auburn;WA 98092;USA
12/05/2014 0:00;335000;MAC;3.0;2.5;1940;4927;2.0;0;0;3;1940;0;2004;2003;17217 Woodside Dr SE;Renton;WA 98058;USA
15/05/2014 0:00;335000;MAC;3.0;2.25;2150;30476;2.0;0;0;3;2150;0;1991;0;4446 S 160th St;Tukwila;WA 98188;USA
20/05/2014 0:00;335000;MAC;3.0;1.0;1060;10050;1.0;0;0;4;1060;0;1967;0;8136 NE 147th Pl;Kenmore;WA 98028;USA
23/05/2014 0:00;335000;MAC;4.0;2.5;1750;8476;1.0;0;0;4;1240;510;1983;0;15216 SE 176th Pl;Renton;WA 98058;USA
28/05/2014 0:00;335000;MAC;4.0;2.0;1480;3132;1.0;0;0;5;740;740;1910;0;5840 16th Ave S;Seattle;WA 98108;USA
9/05/2014 0:00;336900;MAC;3.0;1.75;1780;120661;1.0;0;0;4;1780;0;1979;0;33030 NE 201st St;Duvall;WA 98019;USA
22/05/2014 0:00;337000;MAC;3.0;1.0;1070;6109;1.0;0;0;5;1070;0;1951;0;12551 Roosevelt Way NE;Seattle;WA 98125;USA
14/05/2014 0:00;337500;MAC;5.0;2.0;1700;7314;1.0;0;0;3;1000;700;1956;2001;6000-6048 22nd Ave S;Seattle;WA 98108;USA
12/05/2014 0:00;339000;MAC;3.0;1.0;1080;8100;1.0;0;0;4;1080;0;1955;2009;20248 20th Ave NE;Shoreline;WA 98155;USA
19/05/2014 0:00;339000;MAC;4.0;2.5;1830;8601;2.0;0;0;3;1830;0;2003;0;27305 245th Ave SE;Maple Valley;WA 98038;USA
7/05/2014 0:00;339950;MAC;3.0;2.25;1630;12295;2.0;0;0;4;1630;0;1985;0;19501 135th Ave SE;Renton;WA 98058;USA
7/05/2014 0:00;339950;MAC;2.0;1.0;820;681;3.0;0;0;3;820;0;2006;0;513 N 46th St;Seattle;WA 98103;USA
14/05/2014 0:00;339950;MAC;3.0;1.0;1050;5402;1.5;0;0;4;1050;0;1906;1990;1807 17th Ave S;Seattle;WA 98144;USA
5/05/2014 0:00;340000;MAC;5.0;1.0;1120;9022;1.5;0;0;4;1120;0;1962;0;14150 75th Ave NE;Kirkland;WA 98034;USA
5/05/2014 0:00;340000;MAC;2.0;1.5;1160;1438;2.0;0;0;3;1160;0;2001;0;1318 29th Ave S;Seattle;WA 98144;USA
14/05/2014 0:00;340000;MAC;3.0;2.25;1970;3716;2.0;0;0;3;1970;0;1997;0;504 Shelton Ct NE;Renton;WA 98056;USA
15/05/2014 0:00;340000;MAC;3.0;1.75;1960;8136;1.0;0;0;3;980;980;1948;1994;2419 SW Barton St;Seattle;WA 98106;USA
12/05/2014 0:00;341000;MAC;3.0;1.5;1720;7119;1.5;0;0;4;1720;0;1952;0;17050 14th Avenue Northeast;Shoreline;WA 98155;USA
16/05/2014 0:00;341000;MAC;3.0;2.5;1480;1663;2.0;0;0;3;1180;300;2012;1912;6510 34th Ave SW;Seattle;WA 98126;USA
2/05/2014 0:00;342000;MAC;3.0;2.0;1930;11947;1.0;0;0;4;1930;0;1966;0;26206-26214 143rd Ave SE;Kent;WA 98042;USA
16/05/2014 0:00;342000;MAC;3.0;1.0;1260;6826;1.0;0;0;3;720;540;1944;0;14040 24th Ave NE;Seattle;WA 98125;USA
15/05/2014 0:00;342400;MAC;3.0;2.25;1180;9630;2.0;0;0;3;1180;0;1986;0;8121 NE 147th Pl;Kenmore;WA 98028;USA
15/05/2014 0:00;343000;MAC;4.0;1.75;2290;10290;1.0;0;0;3;1340;950;1960;2012;2816 SW 110th Pl;Seattle;WA 98146;USA
15/05/2014 0:00;344000;MAC;3.0;2.5;1232;1130;3.0;0;0;3;1232;0;2007;0;12331 A 10th Pl NE;Seattle;WA 98125;USA
21/05/2014 0:00;344500;MAC;4.0;2.75;1800;5453;1.0;0;0;3;1050;750;2002;0;1816 Talbot Rd S;Renton;WA 98055;USA
27/05/2014 0:00;344950;MAC;4.0;2.0;2330;6250;1.0;0;0;4;1400;930;1941;1998;440 Scenic Way;Kent;WA 98030;USA
6/05/2014 0:00;345000;MAC;4.0;2.5;2331;3826;2.0;0;0;3;2331;0;2007;0;11853 SE 176th Ct;Renton;WA 98058;USA
6/05/2014 0:00;345000;MAC;3.0;1.0;1110;6250;1.0;0;0;3;1110;0;1956;2001;3230 NE 95th St;Seattle;WA 98115;USA
13/05/2014 0:00;345000;MAC;3.0;1.75;1090;7200;1.0;0;0;3;1090;0;1968;1997;12033 NE 136th Pl;Kirkland;WA 98034;USA
14/05/2014 0:00;345000;MAC;3.0;2.25;2120;15003;2.0;0;0;3;2120;0;1984;0;14319 165th Pl SE;Renton;WA 98059;USA
16/05/2014 0:00;345000;MAC;4.0;1.0;1980;7991;1.5;0;0;3;1980;0;1962;2003;12652 SE 160th St;Renton;WA 98058;USA
20/05/2014 0:00;345000;MAC;3.0;1.5;1240;11200;1.0;0;0;4;1240;0;1954;1979;15154 SE Newport Way;Bellevue;WA 98006;USA
27/05/2014 0:00;345000;MAC;2.0;1.5;1180;844;2.0;0;0;3;990;190;2005;0;323 25th Ave S;Seattle;WA 98144;USA
28/05/2014 0:00;345000;MAC;2.0;1.0;1080;4000;1.0;0;0;3;1080;0;1940;1996;8351 Jones Ave NW;Seattle;WA 98117;USA
20/05/2014 0:00;345600;MAC;5.0;3.5;2800;5120;2.5;0;0;3;2800;0;1903;2005;352 17th Ave;Seattle;WA 98122;USA
26/05/2014 0:00;346000;MAC;4.0;2.5;2100;3916;2.0;0;0;3;2100;0;2009;0;11674 SE 189th Pl;Renton;WA 98058;USA
24/05/2014 0:00;347000;MAC;4.0;1.5;2670;10026;2.0;0;0;3;2670;0;1996;0;1121 48th Ct SE;Auburn;WA 98092;USA
8/05/2014 0:00;347500;MAC;4.0;2.5;2460;7350;2.0;0;0;3;2460;0;1989;0;32817 10th Pl SW;Federal Way;WA 98023;USA
22/05/2014 0:00;348580;MAC;3.0;1.0;1220;7876;1.0;0;0;3;1220;0;1966;1963;14405 105th Ave NE;Kirkland;WA 98034;USA
8/05/2014 0:00;349000;MAC;3.0;1.75;1590;9620;1.0;0;0;3;1590;0;1988;2000;4924 SE 2nd Pl;Renton;WA 98059;USA
29/05/2014 0:00;349000;MAC;4.0;1.75;1700;7800;1.0;0;0;5;1120;580;1981;0;4518 SE 4th St;Renton;WA 98059;USA
22/05/2014 0:00;349900;MAC;4.0;2.5;2052;3723;2.0;0;0;3;2052;0;2014;0;35650 30th Ave S;Federal Way;WA 98003;USA
14/05/2014 0:00;349950;MAC;5.0;3.0;2257;10117;1.0;0;0;3;1363;894;2005;0;3755 S 168th St;SeaTac;WA 98188;USA
15/05/2014 0:00;349950;MAC;3.0;1.0;1400;7066;1.0;0;0;3;1400;0;1957;2000;11515 4th Ave NE;Seattle;WA 98125;USA
15/05/2014 0:00;349950;MAC;3.0;2.5;1700;7496;2.0;0;0;3;1700;0;1994;0;18901-18937 114th Ct SE;Renton;WA 98055;USA
7/05/2014 0:00;350000;MAC;3.0;1.0;1010;9360;1.0;0;0;3;1010;0;1981;2013;9703 130th Ave NE;Kirkland;WA 98033;USA
8/05/2014 0:00;350000;MAC;4.0;1.75;2250;13515;1.0;0;0;4;2150;100;1940;2001;468 Scenic Way;Kent;WA 98030;USA
12/05/2014 0:00;350000;MAC;2.0;1.0;910;4500;1.5;0;0;4;910;0;1906;1990;4430 Letitia Ave S;Seattle;WA 98118;USA
13/05/2014 0:00;350000;MAC;3.0;2.5;2010;14298;2.0;0;0;3;2010;0;1977;2004;10711 SW 111th Pl;Vashon;WA 98070;USA
15/05/2014 0:00;350000;MAC;3.0;1.75;1680;250470;1.0;0;0;4;1070;610;1940;2001;18949 Mountain View Rd NE;Duvall;WA 98019;USA
16/05/2014 0:00;350000;MAC;1.0;1.0;700;5100;1.0;0;0;3;700;0;1942;1999;6849 26th Ave NE;Seattle;WA 98115;USA
16/05/2014 0:00;350000;MAC;4.0;2.5;2440;4000;2.0;0;0;3;2440;0;2009;0;24246 229th Ave SE;Maple Valley;WA 98038;USA
19/05/2014 0:00;350000;MAC;3.0;2.25;1640;7200;2.0;0;0;4;1640;0;1985;0;1755 140th Ct SE;Bellevue;WA 98007;USA
20/05/2014 0:00;350000;MAC;4.0;2.25;2220;6953;2.0;0;0;4;2220;0;1999;0;22507 SE 279th St;Maple Valley;WA 98038;USA
21/05/2014 0:00;350000;MAC;3.0;1.5;980;7790;1.0;0;0;5;980;0;1969;0;9753 NE 127th Pl;Kirkland;WA 98034;USA
23/05/2014 0:00;350000;MAC;3.0;1.0;1010;11244;1.0;0;0;4;1010;0;1947;1988;16220 8th Ave NE;Shoreline;WA 98155;USA
7/05/2014 0:00;352000;MAC;5.0;2.5;2420;8560;1.0;0;2;3;1620;800;1978;0;3723 S Chicago St;Seattle;WA 98118;USA
9/05/2014 0:00;352000;MAC;3.0;2.25;1640;11050;1.0;0;0;4;1640;0;1972;0;14513-14521 164th Pl SE;Renton;WA 98059;USA
18/05/2014 0:00;352500;MAC;3.0;2.25;1410;14110;1.0;0;2;3;1170;240;1987;2000;7426 N Fork Rd SE;Snoqualmie;WA 98065;USA
6/05/2014 0:00;353000;MAC;3.0;1.0;1350;7740;1.0;0;0;4;860;490;1947;1988;11051 35th Ave NE;Seattle;WA 98125;USA
22/05/2014 0:00;353000;MAC;1.0;1.0;550;1279;2.0;0;0;3;550;0;2008;0;1620 14th Ave;Seattle;WA 98122;USA
22/05/2014 0:00;353250;MAC;2.0;1.0;1060;1600;2.0;0;0;3;1060;0;1979;2014;1523 30th Ave S;Seattle;WA 98144;USA
22/05/2014 0:00;355000;MAC;3.0;2.25;1280;959;3.0;0;0;3;1280;0;2005;0;8526 Nesbit Ave N;Seattle;WA 98103;USA
23/05/2014 0:00;355000;MAC;3.0;2.0;1220;1186;3.0;0;0;3;1220;0;2007;0;9245a Interlake Ave N;Seattle;WA 98103;USA
27/05/2014 0:00;355000;MAC;4.0;2.25;1810;4970;2.0;0;0;3;1810;0;2003;0;1035 Duvall Pl NE;Renton;WA 98059;USA
28/05/2014 0:00;355000;MAC;2.0;1.0;1270;3200;1.0;0;0;4;960;310;1920;0;4038 Linden Ave N;Seattle;WA 98103;USA
28/05/2014 0:00;355000;MAC;3.0;2.5;2400;9701;1.0;0;0;3;2400;0;1990;2009;4621 SW 327th Pl;Federal Way;WA 98023;USA
25/05/2014 0:00;355300;MAC;3.0;2.5;1620;7410;1.0;0;0;5;1620;0;1955;0;19584-19766 Meridian Ave N;Shoreline;WA 98133;USA
14/05/2014 0:00;356000;MAC;3.0;3.5;2100;12384;2.0;0;0;3;2100;0;1980;0;14937 57th Ave S;Tukwila;WA 98168;USA
22/05/2014 0:00;356000;MAC;2.0;1.75;1060;16470;1.0;0;0;3;1060;0;1977;2004;15523 187th Ave NE;Woodinville;WA 98072;USA
8/05/2014 0:00;358000;MAC;2.0;1.5;960;1808;2.0;0;0;3;960;0;1993;0;1816 26th Ave;Seattle;WA 98122;USA
22/05/2014 0:00;359000;MAC;3.0;1.5;1360;885;3.0;0;0;3;1360;0;2008;0;709 N 94th St;Seattle;WA 98103;USA
19/05/2014 0:00;359950;MAC;3.0;1.0;1290;189486;1.0;0;0;4;1290;0;1960;2001;29701-29727 138th Ave SE;Auburn;WA 98092;USA
6/05/2014 0:00;360000;MAC;4.0;2.0;2680;18768;1.0;0;0;5;2680;0;1965;0;31607-31633 44th Ave S;Auburn;WA 98001;USA
9/05/2014 0:00;360000;MAC;2.0;1.0;1420;81892;1.0;0;0;3;1180;240;1956;2001;18730-18798 109 Ln SE;Renton;WA 98055;USA
12/05/2014 0:00;360000;MAC;4.0;2.0;1730;5500;1.0;0;0;5;1010;720;1943;0;7953 14th Ave SW;Seattle;WA 98106;USA
21/05/2014 0:00;360000;MAC;2.0;0.75;850;7710;1.0;0;2;5;550;300;1909;1988;2458 S Ferdinand St;Seattle;WA 98108;USA
21/05/2014 0:00;360000;MAC;3.0;2.5;1530;1131;3.0;0;0;3;1530;0;2009;0;933 N 97th St;Seattle;WA 98103;USA
23/05/2014 0:00;360000;MAC;3.0;2.0;1270;1323;3.0;0;0;3;1270;0;2006;0;8830 Midvale Ave N;Seattle;WA 98103;USA
27/05/2014 0:00;360000;MAC;3.0;1.0;1050;9206;1.5;0;0;3;1050;0;1954;2005;10710 Lake City Way NE;Seattle;WA 98125;USA
27/05/2014 0:00;360000;MAC;3.0;1.0;1570;9467;1.0;0;0;3;1570;0;1954;2005;19141 1st Ave NW;Shoreline;WA 98177;USA
22/05/2014 0:00;361000;MAC;3.0;1.0;1100;4046;1.5;0;4;4;1100;0;1922;0;28764 Redondo Beach Dr S;Des Moines;WA 98198;USA
7/05/2014 0:00;361280;MAC;2.0;1.0;820;6400;1.0;0;0;4;820;0;1944;0;5902 37th Ave SW;Seattle;WA 98126;USA
6/05/2014 0:00;362000;MAC;3.0;2.25;1640;14374;1.0;0;0;4;1140;500;1963;0;17253 Ambaum Blvd S;Burien;WA 98148;USA
28/05/2014 0:00;363000;MAC;4.0;2.5;3753;7204;2.0;0;0;3;3336;417;2008;0;33415 41st Ave SW;Federal Way;WA 98023;USA
16/05/2014 0:00;363750;MAC;3.0;1.75;1726;197326;2.0;0;0;4;1726;0;1982;2011;28507 Vashon Hwy SW;Vashon;WA 98070;USA
14/05/2014 0:00;364000;MAC;4.0;1.75;2010;8625;1.0;0;0;4;1340;670;1957;2001;16501-16515 Carlyle Hall Rd N;Shoreline;WA 98133;USA
2/05/2014 0:00;365000;MAC;3.0;1.0;1090;6435;1.0;0;0;4;1090;0;1955;2009;2504 SW Portland Ct;Seattle;WA 98106;USA
4/05/2014 0:00;365000;MAC;3.0;2.5;2200;7350;1.0;0;0;5;1570;630;1988;0;13420 SE 182nd St;Renton;WA 98058;USA
6/05/2014 0:00;365000;MAC;3.0;1.5;1310;8160;1.0;0;0;3;1310;0;1950;2005;13714 Ashworth Ave N;Seattle;WA 98133;USA
7/05/2014 0:00;365000;MAC;5.0;2.75;2410;5003;1.0;0;0;3;1410;1000;2008;0;7956 46th Ave S;Seattle;WA 98118;USA
28/05/2014 0:00;365000;MAC;3.0;1.5;1300;12240;1.0;0;0;3;1300;0;1963;2008;7343 NE 150th St;Kenmore;WA 98028;USA
19/05/2014 0:00;366500;MAC;4.0;2.75;2070;9300;1.0;0;0;5;1120;950;1945;0;15511 9th Ave NE;Shoreline;WA 98155;USA
5/05/2014 0:00;366750;MAC;3.0;3.0;1571;2017;3.0;0;0;3;1571;0;2008;0;14359 19th Ave NE;Seattle;WA 98125;USA
19/05/2014 0:00;367000;MAC;2.0;1.0;700;2334;1.0;0;0;3;700;0;1945;2010;2632 NW North Beach Dr;Seattle;WA 98117;USA
2/05/2014 0:00;367500;MAC;4.0;3.0;3110;7231;2.0;0;0;3;3110;0;1997;0;11224 SE 306th Pl;Auburn;WA 98092;USA
6/05/2014 0:00;367500;MAC;3.0;1.5;1410;9647;1.0;0;0;3;1410;0;1961;2004;18048 3rd Ave NW;Shoreline;WA 98177;USA
11/05/2014 0:00;368000;MAC;3.0;2.5;1370;1350;2.0;0;0;3;1010;360;2007;0;5411 Fauntleroy Way SW;Seattle;WA 98136;USA
12/05/2014 0:00;368000;MAC;3.0;1.0;1280;9898;1.0;0;0;3;1280;0;1968;1997;13222 NE 193rd Pl;Woodinville;WA 98072;USA
19/05/2014 0:00;368000;MAC;2.0;1.5;1660;4680;1.0;0;0;5;830;830;1908;0;10010 44th Ave SW;Seattle;WA 98146;USA
21/05/2014 0:00;368250;MAC;3.0;2.5;2150;7484;2.0;0;0;3;2150;0;1988;2000;932 223rd Pl NE;Sammamish;WA 98074;USA
12/05/2014 0:00;369000;MAC;2.0;2.5;980;895;2.0;0;0;3;670;310;2009;0;1716 California Ave SW;Seattle;WA 98116;USA
6/05/2014 0:00;369950;MAC;3.0;2.0;1270;1320;3.0;0;0;3;1270;0;2006;0;8846 Midvale Ave N;Seattle;WA 98103;USA
13/05/2014 0:00;370000;MAC;3.0;1.75;1650;8254;1.0;0;0;5;1060;590;1951;0;18015 25th Ave NE;Shoreline;WA 98155;USA
15/05/2014 0:00;370000;MAC;4.0;2.5;2710;5880;2.0;0;0;3;2710;0;1998;2006;12713 SE 302nd St;Auburn;WA 98092;USA
16/05/2014 0:00;370000;MAC;4.0;1.5;1370;9957;1.0;0;0;3;900;470;1972;2002;12054 NE 137th Ct;Kirkland;WA 98034;USA
26/05/2014 0:00;370000;MAC;3.0;2.5;1780;4050;2.0;0;0;3;1780;0;2001;0;1743 NE 146th St;Shoreline;WA 98155;USA
27/05/2014 0:00;370000;MAC;2.0;2.25;1280;835;2.0;0;0;3;1080;200;2009;0;3825 S Angeline St;Seattle;WA 98118;USA
28/05/2014 0:00;370000;MAC;3.0;1.0;800;2296;1.0;0;0;4;800;0;1908;0;125 N Bowdoin Pl;Seattle;WA 98103;USA
28/05/2014 0:00;370000;MAC;4.0;2.5;3090;18645;2.0;0;0;3;3090;0;1995;0;34711 5th Ave SW;Federal Way;WA 98023;USA
24/05/2014 0:00;372000;MAC;4.0;1.75;1960;9300;1.0;0;0;5;1340;620;1979;0;16803 426th Pl SE;North Bend;WA 98045;USA
14/05/2014 0:00;372220;MAC;3.0;1.0;1290;5500;1.0;0;0;3;980;310;1951;1994;4607 SW Cloverdale St;Seattle;WA 98136;USA
12/05/2014 0:00;372500;MAC;5.0;3.0;2480;10090;1.0;0;0;3;1300;1180;2004;2003;5537 S 119th St;Seattle;WA 98178;USA
20/05/2014 0:00;372500;MAC;4.0;1.75;1590;10523;2.0;0;0;4;1590;0;1922;0;14556 Stone Ave N;Shoreline;WA 98133;USA
14/05/2014 0:00;372977;MAC;3.0;2.5;1690;1618;2.0;0;0;3;1150;540;2014;0;2500 Mulberry Walk NE;Issaquah;WA 98029;USA
13/05/2014 0:00;373000;MAC;5.0;2.5;3001;5710;2.0;0;0;3;3001;0;2006;0;25523 123rd Pl SE;Kent;WA 98030;USA
